player_name,match_id,date,position,minutes_played,passes_attempted,passes_completed,pass_accuracy,xG,xA,touches,progressive_passes,home_team,away_team,league,season,is_home
Rodri_Int_11,Serie-A_2021-2022_4,2021-08-27,MF,29.0,11,8,80.6,0.063,0.005,21,2,Inter Milan,Roma,Serie-A,2021-2022,1
Son_Int_12,Serie-A_2021-2022_4,2021-08-27,FW,15.0,5,4,85.2,0.068,0.08,7,1,Inter Milan,Roma,Serie-A,2021-2022,1
Donnarumma_Rom_0,Serie-A_2021-2022_4,2021-08-27,GK,70.0,25,17,81.6,0.015,0.086,45,4,Inter Milan,Roma,Serie-A,2021-2022,0
Dias_Rom_1,Serie-A_2021-2022_4,2021-08-27,DF,81.0,22,25,76.1,0.083,0.067,69,8,Inter Milan,Roma,Serie-A,2021-2022,0
Robertson_Rom_2,Serie-A_2021-2022_4,2021-08-27,DF,76.0,25,24,89.6,0.066,0.044,44,4,Inter Milan,Roma,Serie-A,2021-2022,0
Theo Hernandez_Rom_3,Serie-A_2021-2022_4,2021-08-27,DF,55.0,16,16,82.5,0.039,0.0,39,3,Inter Milan,Roma,Serie-A,2021-2022,0
Dias_Rom_4,Serie-A_2021-2022_4,2021-08-27,DF,79.0,26,30,84.0,0.039,0.113,80,4,Inter Milan,Roma,Serie-A,2021-2022,0
Gavi_Rom_5,Serie-A_2021-2022_4,2021-08-27,MF,54.0,32,27,80.9,0.837,0.182,53,6,Inter Milan,Roma,Serie-A,2021-2022,0
Valverde_Rom_6,Serie-A_2021-2022_4,2021-08-27,MF,64.0,29,20,79.4,0.11,0.225,45,4,Inter Milan,Roma,Serie-A,2021-2022,0
Kroos_Rom_7,Serie-A_2021-2022_4,2021-08-27,MF,90.0,29,22,81.0,0.037,0.065,48,5,Inter Milan,Roma,Serie-A,2021-2022,0
Salah_Rom_8,Serie-A_2021-2022_4,2021-08-27,FW,69.0,31,22,76.6,0.454,0.031,47,5,Inter Milan,Roma,Serie-A,2021-2022,0
Salah_Rom_9,Serie-A_2021-2022_4,2021-08-27,FW,81.0,29,24,86.5,0.101,0.126,52,3,Inter Milan,Roma,Serie-A,2021-2022,0
Rashford_Rom_10,Serie-A_2021-2022_4,2021-08-27,FW,64.0,11,13,95.0,0.423,0.298,25,1,Inter Milan,Roma,Serie-A,2021-2022,0
Kroos_Rom_11,Serie-A_2021-2022_4,2021-08-27,MF,15.0,5,3,72.1,0.625,0.094,8,0,Inter Milan,Roma,Serie-A,2021-2022,0
Vinicius Jr_Rom_12,Serie-A_2021-2022_4,2021-08-27,FW,25.0,5,4,83.2,0.222,0.253,9,0,Inter Milan,Roma,Serie-A,2021-2022,0
Saliba_Rom_13,Serie-A_2021-2022_4,2021-08-27,DF,16.0,14,10,82.3,0.023,0.077,27,1,Inter Milan,Roma,Serie-A,2021-2022,0
Neuer_Int_0,Serie-A_2021-2022_5,2021-08-30,GK,70.0,13,14,66.8,0.061,0.025,38,3,Inter Milan,Lazio,Serie-A,2021-2022,1
Stones_Int_1,Serie-A_2021-2022_5,2021-08-30,DF,49.0,14,16,86.4,0.048,0.199,38,1,Inter Milan,Lazio,Serie-A,2021-2022,1
Cancelo_Int_2,Serie-A_2021-2022_5,2021-08-30,DF,70.0,38,21,69.4,0.044,0.001,63,6,Inter Milan,Lazio,Serie-A,2021-2022,1
Hakimi_Int_3,Serie-A_2021-2022_5,2021-08-30,DF,77.0,58,44,83.8,0.029,0.036,97,3,Inter Milan,Lazio,Serie-A,2021-2022,1
Robertson_Int_4,Serie-A_2021-2022_5,2021-08-30,DF,88.0,47,32,79.2,0.133,0.03,72,6,Inter Milan,Lazio,Serie-A,2021-2022,1
Modric_Int_5,Serie-A_2021-2022_5,2021-08-30,MF,90.0,41,34,79.3,0.229,0.145,73,0,Inter Milan,Lazio,Serie-A,2021-2022,1
Bruno Fernandes_Int_6,Serie-A_2021-2022_5,2021-08-30,MF,68.0,29,35,92.2,0.512,0.386,81,9,Inter Milan,Lazio,Serie-A,2021-2022,1
Camavinga_Int_7,Serie-A_2021-2022_5,2021-08-30,MF,60.0,13,12,82.5,0.288,0.096,12,3,Inter Milan,Lazio,Serie-A,2021-2022,1
Lewandowski_Int_8,Serie-A_2021-2022_5,2021-08-30,FW,68.0,16,17,94.6,0.144,0.182,31,3,Inter Milan,Lazio,Serie-A,2021-2022,1
Mbappe_Int_9,Serie-A_2021-2022_5,2021-08-30,FW,72.0,25,16,69.4,0.506,0.143,43,4,Inter Milan,Lazio,Serie-A,2021-2022,1
Lewandowski_Int_10,Serie-A_2021-2022_5,2021-08-30,FW,53.0,15,13,78.7,0.604,0.054,34,3,Inter Milan,Lazio,Serie-A,2021-2022,1
Camavinga_Int_11,Serie-A_2021-2022_5,2021-08-30,MF,21.0,11,9,77.5,0.054,0.028,27,1,Inter Milan,Lazio,Serie-A,2021-2022,1
Lautaro Martinez_Int_12,Serie-A_2021-2022_5,2021-08-30,FW,16.0,5,4,87.3,0.07,0.236,12,0,Inter Milan,Lazio,Serie-A,2021-2022,1
Saliba_Int_13,Serie-A_2021-2022_5,2021-08-30,DF,23.0,11,9,78.9,0.04,0.005,14,0,Inter Milan,Lazio,Serie-A,2021-2022,1
Oblak_Laz_0,Serie-A_2021-2022_5,2021-08-30,GK,81.0,10,8,79.9,0.007,0.003,15,1,Inter Milan,Lazio,Serie-A,2021-2022,0
Van Dijk_Laz_1,Serie-A_2021-2022_5,2021-08-30,DF,58.0,36,23,84.5,0.027,0.017,53,3,Inter Milan,Lazio,Serie-A,2021-2022,0
Saliba_Laz_2,Serie-A_2021-2022_5,2021-08-30,DF,85.0,51,47,90.6,0.144,0.017,83,9,Inter Milan,Lazio,Serie-A,2021-2022,0
Davies_Laz_3,Serie-A_2021-2022_5,2021-08-30,DF,87.0,55,33,69.4,0.027,0.041,92,3,Inter Milan,Lazio,Serie-A,2021-2022,0
Marquinhos_Laz_4,Serie-A_2021-2022_5,2021-08-30,DF,72.0,44,36,87.9,0.015,0.016,77,5,Inter Milan,Lazio,Serie-A,2021-2022,0
Rodri_Laz_5,Serie-A_2021-2022_5,2021-08-30,MF,52.0,5,3,71.2,0.176,0.127,10,0,Inter Milan,Lazio,Serie-A,2021-2022,0
Rice_Laz_6,Serie-A_2021-2022_5,2021-08-30,MF,79.0,18,13,77.5,0.042,0.005,28,2,Inter Milan,Lazio,Serie-A,2021-2022,0
Gavi_Laz_7,Serie-A_2021-2022_5,2021-08-30,MF,90.0,22,22,76.4,0.239,0.052,56,7,Inter Milan,Lazio,Serie-A,2021-2022,0
Salah_Laz_8,Serie-A_2021-2022_5,2021-08-30,FW,90.0,37,25,81.1,0.206,0.061,68,3,Inter Milan,Lazio,Serie-A,2021-2022,0
Haaland_Laz_9,Serie-A_2021-2022_5,2021-08-30,FW,64.0,16,16,85.6,0.268,0.038,29,3,Inter Milan,Lazio,Serie-A,2021-2022,0
Rashford_Laz_10,Serie-A_2021-2022_5,2021-08-30,FW,90.0,33,31,91.7,0.07,0.185,59,4,Inter Milan,Lazio,Serie-A,2021-2022,0
Camavinga_Laz_11,Serie-A_2021-2022_5,2021-08-30,MF,29.0,9,5,74.3,0.084,0.036,17,0,Inter Milan,Lazio,Serie-A,2021-2022,0
Griezmann_Laz_12,Serie-A_2021-2022_5,2021-08-30,FW,17.0,5,4,91.1,0.028,0.085,13,0,Inter Milan,Lazio,Serie-A,2021-2022,0
Davies_Laz_13,Serie-A_2021-2022_5,2021-08-30,DF,31.0,14,14,91.4,0.08,0.072,23,2,Inter Milan,Lazio,Serie-A,2021-2022,0
Neuer_Int_0,Serie-A_2021-2022_6,2021-09-02,GK,90.0,12,13,71.7,0.021,0.038,31,1,Inter Milan,Atalanta,Serie-A,2021-2022,1
Theo Hernandez_Int_1,Serie-A_2021-2022_6,2021-09-02,DF,84.0,42,34,88.0,0.044,0.034,73,4,Inter Milan,Atalanta,Serie-A,2021-2022,1
Theo Hernandez_Int_2,Serie-A_2021-2022_6,2021-09-02,DF,72.0,32,30,81.7,0.089,0.0,64,5,Inter Milan,Atalanta,Serie-A,2021-2022,1
Hakimi_Int_3,Serie-A_2021-2022_6,2021-09-02,DF,57.0,18,12,75.3,0.008,0.05,22,1,Inter Milan,Atalanta,Serie-A,2021-2022,1
White_Int_4,Serie-A_2021-2022_6,2021-09-02,DF,65.0,62,44,83.6,0.007,0.013,88,7,Inter Milan,Atalanta,Serie-A,2021-2022,1
De Bruyne_Int_5,Serie-A_2021-2022_6,2021-09-02,MF,49.0,27,22,92.1,0.147,0.093,44,2,Inter Milan,Atalanta,Serie-A,2021-2022,1
De Bruyne_Int_6,Serie-A_2021-2022_6,2021-09-02,MF,70.0,20,21,94.4,0.033,0.379,30,1,Inter Milan,Atalanta,Serie-A,2021-2022,1
Bellingham_Int_7,Serie-A_2021-2022_6,2021-09-02,MF,70.0,48,33,95.0,0.294,0.009,66,5,Inter Milan,Atalanta,Serie-A,2021-2022,1
Son_Int_8,Serie-A_2021-2022_6,2021-09-02,FW,87.0,32,22,79.2,0.141,0.068,41,4,Inter Milan,Atalanta,Serie-A,2021-2022,1
Lautaro Martinez_Int_9,Serie-A_2021-2022_6,2021-09-02,FW,70.0,9,8,95.0,0.502,0.106,15,1,Inter Milan,Atalanta,Serie-A,2021-2022,1
Osimhen_Int_10,Serie-A_2021-2022_6,2021-09-02,FW,45.0,20,15,85.8,0.41,0.013,22,3,Inter Milan,Atalanta,Serie-A,2021-2022,1
Haaland_Int_12,Serie-A_2021-2022_6,2021-09-02,FW,14.0,5,4,91.0,0.131,0.389,12,1,Inter Milan,Atalanta,Serie-A,2021-2022,1
Hakimi_Int_13,Serie-A_2021-2022_6,2021-09-02,DF,11.0,5,3,74.8,0.029,0.012,9,0,Inter Milan,Atalanta,Serie-A,2021-2022,1
Donnarumma_Ata_0,Serie-A_2021-2022_6,2021-09-02,GK,78.0,17,14,84.6,0.045,0.009,30,3,Inter Milan,Atalanta,Serie-A,2021-2022,0
Davies_Ata_1,Serie-A_2021-2022_6,2021-09-02,DF,90.0,29,20,72.0,0.042,0.082,54,2,Inter Milan,Atalanta,Serie-A,2021-2022,0
Stones_Ata_2,Serie-A_2021-2022_6,2021-09-02,DF,55.0,30,22,73.5,0.039,0.07,34,3,Inter Milan,Atalanta,Serie-A,2021-2022,0
Saliba_Ata_3,Serie-A_2021-2022_6,2021-09-02,DF,55.0,16,13,92.2,0.028,0.014,31,1,Inter Milan,Atalanta,Serie-A,2021-2022,0
Hakimi_Ata_4,Serie-A_2021-2022_6,2021-09-02,DF,83.0,35,26,74.1,0.003,0.015,76,2,Inter Milan,Atalanta,Serie-A,2021-2022,0
Bellingham_Ata_5,Serie-A_2021-2022_6,2021-09-02,MF,90.0,51,47,95.0,0.827,0.046,77,8,Inter Milan,Atalanta,Serie-A,2021-2022,0
Odegaard_Ata_6,Serie-A_2021-2022_6,2021-09-02,MF,76.0,26,21,78.5,0.024,0.067,43,3,Inter Milan,Atalanta,Serie-A,2021-2022,0
Bellingham_Ata_7,Serie-A_2021-2022_6,2021-09-02,MF,81.0,15,12,76.5,0.069,0.044,32,3,Inter Milan,Atalanta,Serie-A,2021-2022,0
Griezmann_Ata_8,Serie-A_2021-2022_6,2021-09-02,FW,69.0,11,15,90.2,0.461,0.008,27,3,Inter Milan,Atalanta,Serie-A,2021-2022,0
Kane_Ata_9,Serie-A_2021-2022_6,2021-09-02,FW,89.0,19,15,85.6,0.065,0.004,36,0,Inter Milan,Atalanta,Serie-A,2021-2022,0
Mbappe_Ata_10,Serie-A_2021-2022_6,2021-09-02,FW,88.0,51,35,69.2,0.254,0.053,78,6,Inter Milan,Atalanta,Serie-A,2021-2022,0
De Bruyne_Ata_11,Serie-A_2021-2022_6,2021-09-02,MF,23.0,6,7,88.7,0.101,0.28,14,0,Inter Milan,Atalanta,Serie-A,2021-2022,0
Vinicius Jr_Ata_12,Serie-A_2021-2022_6,2021-09-02,FW,23.0,6,7,91.9,0.072,0.089,13,1,Inter Milan,Atalanta,Serie-A,2021-2022,0
Marquinhos_Ata_13,Serie-A_2021-2022_6,2021-09-02,DF,16.0,5,4,75.9,0.026,0.098,10,0,Inter Milan,Atalanta,Serie-A,2021-2022,0
Courtois_Int_0,Serie-A_2021-2022_7,2021-09-05,GK,71.0,27,19,79.2,0.03,0.048,47,5,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Van Dijk_Int_1,Serie-A_2021-2022_7,2021-09-05,DF,45.0,24,24,87.5,0.091,0.018,44,5,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Marquinhos_Int_2,Serie-A_2021-2022_7,2021-09-05,DF,64.0,33,26,70.5,0.019,0.016,82,4,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Gabriel_Int_3,Serie-A_2021-2022_7,2021-09-05,DF,70.0,15,16,76.9,0.093,0.056,37,1,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Theo Hernandez_Int_4,Serie-A_2021-2022_7,2021-09-05,DF,72.0,31,20,66.0,0.183,0.007,56,1,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Bellingham_Int_5,Serie-A_2021-2022_7,2021-09-05,MF,90.0,60,40,78.1,0.169,0.096,84,1,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Valverde_Int_6,Serie-A_2021-2022_7,2021-09-05,MF,59.0,44,38,84.5,0.168,0.04,56,5,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Pedri_Int_7,Serie-A_2021-2022_7,2021-09-05,MF,90.0,48,41,85.6,0.125,0.064,80,10,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Griezmann_Int_8,Serie-A_2021-2022_7,2021-09-05,FW,49.0,13,13,94.0,0.006,0.193,24,3,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Haaland_Int_9,Serie-A_2021-2022_7,2021-09-05,FW,90.0,6,4,84.2,0.01,0.255,7,0,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Griezmann_Int_10,Serie-A_2021-2022_7,2021-09-05,FW,90.0,20,14,87.9,0.193,0.06,38,2,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Pedri_Int_11,Serie-A_2021-2022_7,2021-09-05,MF,15.0,5,3,78.8,0.081,0.02,10,0,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Salah_Int_12,Serie-A_2021-2022_7,2021-09-05,FW,20.0,5,4,90.0,0.133,0.145,9,0,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Robertson_Int_13,Serie-A_2021-2022_7,2021-09-05,DF,22.0,5,3,74.1,0.058,0.049,8,0,Inter Milan,Fiorentina,Serie-A,2021-2022,1
Oblak_Fio_0,Serie-A_2021-2022_7,2021-09-05,GK,84.0,59,33,86.5,0.028,0.036,72,3,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Davies_Fio_1,Serie-A_2021-2022_7,2021-09-05,DF,90.0,26,22,81.4,0.005,0.01,49,2,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Robertson_Fio_2,Serie-A_2021-2022_7,2021-09-05,DF,78.0,42,32,81.7,0.022,0.008,62,4,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Marquinhos_Fio_3,Serie-A_2021-2022_7,2021-09-05,DF,69.0,29,22,83.3,0.009,0.029,56,4,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Marquinhos_Fio_4,Serie-A_2021-2022_7,2021-09-05,DF,89.0,33,32,83.5,0.112,0.03,57,6,Inter Milan,Fiorentina,Serie-A,2021-2022,0
De Bruyne_Fio_5,Serie-A_2021-2022_7,2021-09-05,MF,78.0,8,5,75.6,0.115,0.012,11,1,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Bellingham_Fio_6,Serie-A_2021-2022_7,2021-09-05,MF,90.0,41,39,78.3,0.409,0.298,97,7,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Rodri_Fio_7,Serie-A_2021-2022_7,2021-09-05,MF,75.0,14,16,77.9,0.0,0.722,33,3,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Rashford_Fio_8,Serie-A_2021-2022_7,2021-09-05,FW,63.0,11,12,86.2,0.19,0.203,21,2,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Lautaro Martinez_Fio_9,Serie-A_2021-2022_7,2021-09-05,FW,66.0,9,7,80.6,0.122,0.039,13,1,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Griezmann_Fio_10,Serie-A_2021-2022_7,2021-09-05,FW,90.0,18,19,71.9,0.385,0.04,45,3,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Bellingham_Fio_11,Serie-A_2021-2022_7,2021-09-05,MF,19.0,7,5,74.3,0.302,0.218,10,0,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Griezmann_Fio_12,Serie-A_2021-2022_7,2021-09-05,FW,17.0,5,3,65.1,0.358,0.424,8,0,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Van Dijk_Fio_13,Serie-A_2021-2022_7,2021-09-05,DF,16.0,9,8,90.3,0.022,0.043,16,1,Inter Milan,Fiorentina,Serie-A,2021-2022,0
Courtois_Int_0,Serie-A_2021-2022_8,2021-09-08,GK,70.0,12,10,90.1,0.012,0.03,18,2,Inter Milan,Bologna,Serie-A,2021-2022,1
Ramos_Int_1,Serie-A_2021-2022_8,2021-09-08,DF,90.0,16,17,85.5,0.119,0.029,41,3,Inter Milan,Bologna,Serie-A,2021-2022,1
Robertson_Int_2,Serie-A_2021-2022_8,2021-09-08,DF,72.0,31,27,74.9,0.003,0.038,68,7,Inter Milan,Bologna,Serie-A,2021-2022,1
Davies_Int_3,Serie-A_2021-2022_8,2021-09-08,DF,59.0,38,24,73.2,0.045,0.111,66,6,Inter Milan,Bologna,Serie-A,2021-2022,1
Stones_Int_4,Serie-A_2021-2022_8,2021-09-08,DF,71.0,17,12,71.7,0.033,0.035,35,2,Inter Milan,Bologna,Serie-A,2021-2022,1
Rodri_Int_5,Serie-A_2021-2022_8,2021-09-08,MF,64.0,37,25,83.2,0.082,0.563,52,7,Inter Milan,Bologna,Serie-A,2021-2022,1
Gavi_Int_6,Serie-A_2021-2022_8,2021-09-08,MF,88.0,23,27,87.3,0.575,0.079,55,5,Inter Milan,Bologna,Serie-A,2021-2022,1
Rodri_Int_7,Serie-A_2021-2022_8,2021-09-08,MF,64.0,15,11,65.5,0.329,0.082,35,0,Inter Milan,Bologna,Serie-A,2021-2022,1
Rashford_Int_8,Serie-A_2021-2022_8,2021-09-08,FW,72.0,21,14,73.6,0.603,0.015,37,4,Inter Milan,Bologna,Serie-A,2021-2022,1
Salah_Int_9,Serie-A_2021-2022_8,2021-09-08,FW,61.0,6,6,84.9,0.011,0.141,15,1,Inter Milan,Bologna,Serie-A,2021-2022,1
Osimhen_Int_10,Serie-A_2021-2022_8,2021-09-08,FW,79.0,43,32,82.4,0.103,0.186,65,9,Inter Milan,Bologna,Serie-A,2021-2022,1
De Bruyne_Int_11,Serie-A_2021-2022_8,2021-09-08,MF,24.0,11,10,85.1,0.06,0.241,18,1,Inter Milan,Bologna,Serie-A,2021-2022,1
Son_Int_12,Serie-A_2021-2022_8,2021-09-08,FW,15.0,5,5,77.7,0.589,0.052,11,1,Inter Milan,Bologna,Serie-A,2021-2022,1
White_Int_13,Serie-A_2021-2022_8,2021-09-08,DF,12.0,5,4,95.0,0.004,0.063,8,0,Inter Milan,Bologna,Serie-A,2021-2022,1
Donnarumma_Bol_0,Serie-A_2021-2022_8,2021-09-08,GK,63.0,28,21,81.3,0.004,0.128,44,5,Inter Milan,Bologna,Serie-A,2021-2022,0
Saliba_Bol_1,Serie-A_2021-2022_8,2021-09-08,DF,66.0,29,21,79.9,0.005,0.038,56,5,Inter Milan,Bologna,Serie-A,2021-2022,0
Ramos_Bol_2,Serie-A_2021-2022_8,2021-09-08,DF,77.0,34,28,92.8,0.003,0.03,70,2,Inter Milan,Bologna,Serie-A,2021-2022,0
Dias_Bol_3,Serie-A_2021-2022_8,2021-09-08,DF,67.0,16,13,78.3,0.001,0.053,31,3,Inter Milan,Bologna,Serie-A,2021-2022,0
Ramos_Bol_4,Serie-A_2021-2022_8,2021-09-08,DF,76.0,37,30,73.8,0.009,0.009,55,7,Inter Milan,Bologna,Serie-A,2021-2022,0
Odegaard_Bol_5,Serie-A_2021-2022_8,2021-09-08,MF,48.0,20,14,76.0,0.025,0.261,34,1,Inter Milan,Bologna,Serie-A,2021-2022,0
Gavi_Bol_6,Serie-A_2021-2022_8,2021-09-08,MF,45.0,19,18,82.2,0.535,0.203,27,3,Inter Milan,Bologna,Serie-A,2021-2022,0
Casemiro_Bol_7,Serie-A_2021-2022_8,2021-09-08,MF,62.0,21,20,89.1,0.103,0.179,33,4,Inter Milan,Bologna,Serie-A,2021-2022,0
Griezmann_Bol_8,Serie-A_2021-2022_8,2021-09-08,FW,90.0,18,15,88.7,0.168,0.011,32,0,Inter Milan,Bologna,Serie-A,2021-2022,0
Mbappe_Bol_9,Serie-A_2021-2022_8,2021-09-08,FW,67.0,11,9,82.1,0.355,0.131,22,0,Inter Milan,Bologna,Serie-A,2021-2022,0
Kane_Bol_10,Serie-A_2021-2022_8,2021-09-08,FW,74.0,23,20,85.5,0.232,0.143,42,2,Inter Milan,Bologna,Serie-A,2021-2022,0
Camavinga_Bol_11,Serie-A_2021-2022_8,2021-09-08,MF,21.0,5,3,74.5,0.095,0.024,8,0,Inter Milan,Bologna,Serie-A,2021-2022,0
Davies_Bol_13,Serie-A_2021-2022_8,2021-09-08,DF,16.0,7,10,94.4,0.004,0.035,18,1,Inter Milan,Bologna,Serie-A,2021-2022,0
Donnarumma_Int_0,Serie-A_2021-2022_9,2021-09-11,GK,90.0,19,15,67.8,0.051,0.06,45,4,Inter Milan,Torino,Serie-A,2021-2022,1
Cancelo_Int_1,Serie-A_2021-2022_9,2021-09-11,DF,83.0,54,46,86.9,0.149,0.014,104,3,Inter Milan,Torino,Serie-A,2021-2022,1
Dias_Int_2,Serie-A_2021-2022_9,2021-09-11,DF,72.0,18,15,94.5,0.004,0.008,31,1,Inter Milan,Torino,Serie-A,2021-2022,1
Dias_Int_3,Serie-A_2021-2022_9,2021-09-11,DF,69.0,18,20,86.5,0.147,0.012,39,2,Inter Milan,Torino,Serie-A,2021-2022,1
Ramos_Int_4,Serie-A_2021-2022_9,2021-09-11,DF,69.0,26,23,83.6,0.001,0.028,54,0,Inter Milan,Torino,Serie-A,2021-2022,1
Camavinga_Int_5,Serie-A_2021-2022_9,2021-09-11,MF,90.0,52,48,82.7,0.083,0.308,92,8,Inter Milan,Torino,Serie-A,2021-2022,1
Valverde_Int_6,Serie-A_2021-2022_9,2021-09-11,MF,89.0,54,33,60.2,0.447,0.063,97,9,Inter Milan,Torino,Serie-A,2021-2022,1
Bellingham_Int_7,Serie-A_2021-2022_9,2021-09-11,MF,76.0,42,23,76.0,0.15,0.148,53,3,Inter Milan,Torino,Serie-A,2021-2022,1
Son_Int_8,Serie-A_2021-2022_9,2021-09-11,FW,63.0,10,5,66.0,0.13,0.155,19,1,Inter Milan,Torino,Serie-A,2021-2022,1
Kane_Int_9,Serie-A_2021-2022_9,2021-09-11,FW,79.0,12,10,63.5,0.003,0.154,29,2,Inter Milan,Torino,Serie-A,2021-2022,1
Vinicius Jr_Int_10,Serie-A_2021-2022_9,2021-09-11,FW,87.0,29,23,82.2,0.309,0.007,46,4,Inter Milan,Torino,Serie-A,2021-2022,1
Pedri_Int_11,Serie-A_2021-2022_9,2021-09-11,MF,22.0,14,10,84.8,0.052,0.086,20,3,Inter Milan,Torino,Serie-A,2021-2022,1
Kane_Int_12,Serie-A_2021-2022_9,2021-09-11,FW,17.0,5,3,71.6,0.049,0.076,8,0,Inter Milan,Torino,Serie-A,2021-2022,1
Davies_Int_13,Serie-A_2021-2022_9,2021-09-11,DF,36.0,14,11,80.1,0.077,0.024,34,1,Inter Milan,Torino,Serie-A,2021-2022,1
Oblak_Tor_0,Serie-A_2021-2022_9,2021-09-11,GK,90.0,26,24,86.1,0.032,0.126,48,2,Inter Milan,Torino,Serie-A,2021-2022,0
White_Tor_1,Serie-A_2021-2022_9,2021-09-11,DF,62.0,24,15,73.9,0.008,0.027,39,2,Inter Milan,Torino,Serie-A,2021-2022,0
White_Tor_2,Serie-A_2021-2022_9,2021-09-11,DF,45.0,23,19,82.4,0.002,0.044,40,4,Inter Milan,Torino,Serie-A,2021-2022,0
Walker_Tor_3,Serie-A_2021-2022_9,2021-09-11,DF,65.0,30,30,93.0,0.013,0.039,66,6,Inter Milan,Torino,Serie-A,2021-2022,0
Saliba_Tor_4,Serie-A_2021-2022_9,2021-09-11,DF,68.0,15,9,71.9,0.038,0.003,26,2,Inter Milan,Torino,Serie-A,2021-2022,0
Modric_Tor_5,Serie-A_2021-2022_9,2021-09-11,MF,82.0,33,28,84.9,0.036,0.162,52,6,Inter Milan,Torino,Serie-A,2021-2022,0
Gavi_Tor_6,Serie-A_2021-2022_9,2021-09-11,MF,90.0,75,60,80.2,0.141,0.25,110,10,Inter Milan,Torino,Serie-A,2021-2022,0
Bruno Fernandes_Tor_7,Serie-A_2021-2022_9,2021-09-11,MF,75.0,32,21,70.3,0.028,0.556,49,2,Inter Milan,Torino,Serie-A,2021-2022,0
Vinicius Jr_Tor_8,Serie-A_2021-2022_9,2021-09-11,FW,70.0,16,11,86.4,0.056,0.046,17,1,Inter Milan,Torino,Serie-A,2021-2022,0
Osimhen_Tor_9,Serie-A_2021-2022_9,2021-09-11,FW,90.0,17,15,83.9,0.061,0.237,41,2,Inter Milan,Torino,Serie-A,2021-2022,0
Vinicius Jr_Tor_10,Serie-A_2021-2022_9,2021-09-11,FW,86.0,38,23,73.8,0.781,0.182,63,3,Inter Milan,Torino,Serie-A,2021-2022,0
Rodri_Tor_11,Serie-A_2021-2022_9,2021-09-11,MF,20.0,15,10,80.2,0.162,0.158,18,1,Inter Milan,Torino,Serie-A,2021-2022,0
Haaland_Tor_12,Serie-A_2021-2022_9,2021-09-11,FW,20.0,5,4,89.7,0.115,0.192,10,0,Inter Milan,Torino,Serie-A,2021-2022,0
Saliba_Tor_13,Serie-A_2021-2022_9,2021-09-11,DF,31.0,12,11,90.3,0.01,0.009,23,1,Inter Milan,Torino,Serie-A,2021-2022,0
Neuer_Int_0,Serie-A_2021-2022_10,2021-09-14,GK,74.0,7,10,87.9,0.096,0.043,21,1,Inter Milan,Monza,Serie-A,2021-2022,1
Dias_Int_1,Serie-A_2021-2022_10,2021-09-14,DF,68.0,36,28,80.5,0.074,0.007,79,3,Inter Milan,Monza,Serie-A,2021-2022,1
Marquinhos_Int_2,Serie-A_2021-2022_10,2021-09-14,DF,65.0,23,17,66.6,0.02,0.02,64,4,Inter Milan,Monza,Serie-A,2021-2022,1
Theo Hernandez_Int_3,Serie-A_2021-2022_10,2021-09-14,DF,57.0,14,12,78.1,0.019,0.006,30,1,Inter Milan,Monza,Serie-A,2021-2022,1
Walker_Int_4,Serie-A_2021-2022_10,2021-09-14,DF,90.0,24,18,72.9,0.024,0.046,57,4,Inter Milan,Monza,Serie-A,2021-2022,1
Rodri_Int_5,Serie-A_2021-2022_10,2021-09-14,MF,77.0,28,18,77.1,0.188,0.009,46,3,Inter Milan,Monza,Serie-A,2021-2022,1
Bellingham_Int_6,Serie-A_2021-2022_10,2021-09-14,MF,63.0,32,25,81.1,0.058,0.133,38,4,Inter Milan,Monza,Serie-A,2021-2022,1
Valverde_Int_7,Serie-A_2021-2022_10,2021-09-14,MF,90.0,19,14,87.5,0.135,0.003,29,2,Inter Milan,Monza,Serie-A,2021-2022,1
Salah_Int_8,Serie-A_2021-2022_10,2021-09-14,FW,87.0,14,12,66.7,0.06,0.055,31,2,Inter Milan,Monza,Serie-A,2021-2022,1
